owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value,Lifetime Giving
505560,2011-12-21 00:00:00,,190833301,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
580492,2011-12-21 00:00:00,,191035517,Pennsylvania,1-Philadelphia City (20 mi.),6,230.00,
2339839,2011-12-21 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,0.00,
1197845,2011-12-21 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1802928,2011-12-21 00:00:00,,22205,Virginia,4-DC (20 mi.),,0.00,
628572,2011-12-21 00:00:00,,802063167,Colorado,7-USA Balance,4,280.00,
1800061,2011-12-22 00:00:00,,190903883,Pennsylvania,1-Philadelphia City (20 mi.),1,324.00,
1753091,2011-12-22 00:00:00,,191183519,Pennsylvania,1-Philadelphia City (20 mi.),4,406.00,
501248,2011-12-22 00:00:00,,191184020,Pennsylvania,1-Philadelphia City (20 mi.),3,230.00,
1803242,2011-12-22 00:00:00,,19129,Pennsylvania,1-Philadelphia City (20 mi.),1,260.00,
1803475,2011-12-22 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),1,20.00,
2382106,2011-12-22 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),2,20.00,
1764274,2011-12-22 00:00:00,,193827020,Pennsylvania,2-Greater Philadelphia(70 mi.),5,450.00,
581426,2011-12-23 00:00:00,,189291087,Pennsylvania,2-Greater Philadelphia(70 mi.),5,2567.00,
533576,2011-12-23 00:00:00,,190184228,Pennsylvania,1-Philadelphia City (20 mi.),,388.00,
1803764,2011-12-23 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),1,176.00,
1682813,2011-12-23 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),2,260.00,
2176062,2011-12-23 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,1056.00,
1803924,2011-12-23 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),3,352.00,
1803668,2011-12-23 00:00:00,,191481507,Pennsylvania,1-Philadelphia City (20 mi.),1,466.00,
930531,2011-12-23 00:00:00,,194252111,Pennsylvania,2-Greater Philadelphia(70 mi.),3,2166.00,
1804083,2011-12-24 00:00:00,2012-09-27 00:00:00,191462637,Pennsylvania,1-Philadelphia City (20 mi.),,308.00,$25
1804288,2011-12-24 00:00:00,,452021536,Ohio,7-USA Balance,3,164.00,
1804362,2011-12-25 00:00:00,,08035,New Jersey,1-Philadelphia City (20 mi.),5,1832.00,
1804403,2011-12-25 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),,78.00,
1804416,2011-12-25 00:00:00,,190722216,Pennsylvania,1-Philadelphia City (20 mi.),2,116.00,
963634,2011-12-26 00:00:00,,080211208,New Jersey,1-Philadelphia City (20 mi.),4,552.00,
1329033,2011-12-26 00:00:00,,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),4,198.00,
1804892,2011-12-27 00:00:00,,076014554,New Jersey,3-New York City (20 mi.),3,1028.00,
1185188,2011-12-27 00:00:00,,08009,New Jersey,1-Philadelphia City (20 mi.),U,158.00,
658816,2011-12-27 00:00:00,2020-03-31 00:00:00,080333018,New Jersey,1-Philadelphia City (20 mi.),5,8901.60,$477
1804823,2011-12-27 00:00:00,,190387148,Pennsylvania,1-Philadelphia City (20 mi.),3,454.00,
693536,2011-12-27 00:00:00,,193482280,Pennsylvania,2-Greater Philadelphia(70 mi.),3,132.00,
1804696,2011-12-27 00:00:00,,19401,Pennsylvania,1-Philadelphia City (20 mi.),1,280.00,
375080,2011-12-28 00:00:00,,190202403,Pennsylvania,1-Philadelphia City (20 mi.),1,358.00,
1805033,2011-12-28 00:00:00,,19034,Pennsylvania,1-Philadelphia City (20 mi.),3,106.00,
1805106,2011-12-28 00:00:00,,19465,Pennsylvania,2-Greater Philadelphia(70 mi.),4,164.00,
1805178,2011-12-29 00:00:00,,191433832,Pennsylvania,1-Philadelphia City (20 mi.),,102.00,
183886,2011-12-29 00:00:00,,19547,Pennsylvania,2-Greater Philadelphia(70 mi.),3,327.00,
1781305,2011-12-30 00:00:00,,19116,Pennsylvania,1-Philadelphia City (20 mi.),1,80.00,
506806,2011-12-30 00:00:00,,193121229,Pennsylvania,1-Philadelphia City (20 mi.),5,1006.00,
1805523,2011-12-31 00:00:00,,10025,New York,3-New York City (20 mi.),5,217.00,
1805601,2011-12-31 00:00:00,,18824,Pennsylvania,5-NEC (140 mi. from Philly),3,280.00,
1762086,2011-12-31 00:00:00,,189443017,Pennsylvania,2-Greater Philadelphia(70 mi.),2,1270.00,
1805533,2011-12-31 00:00:00,,189541089,Pennsylvania,2-Greater Philadelphia(70 mi.),3,304.00,
1805638,2012-01-01 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),1,2001.50,
337690,2012-01-02 00:00:00,,08089,New Jersey,2-Greater Philadelphia(70 mi.),,164.00,
1792737,2012-01-02 00:00:00,,19312,Pennsylvania,1-Philadelphia City (20 mi.),,158.00,
1805717,2012-01-02 00:00:00,,208511452,Maryland,4-DC (20 mi.),1,304.00,
1398147,2012-01-02 00:00:00,,804019564,Colorado,7-USA Balance,5,202.00,
1805900,2012-01-03 00:00:00,,17602,Pennsylvania,2-Greater Philadelphia(70 mi.),,230.00,
433799,2012-01-03 00:00:00,2012-11-27 00:00:00,190661337,Pennsylvania,1-Philadelphia City (20 mi.),5,1162.00,$25
2339094,2012-01-03 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,238.00,
1805861,2012-01-03 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
291460,2012-01-03 00:00:00,,193552896,Pennsylvania,2-Greater Philadelphia(70 mi.),6,302.00,
1805965,2012-01-03 00:00:00,,481033670,Michigan,7-USA Balance,5,230.00,
2128846,2012-01-04 00:00:00,,113551333,New York,3-New York City (20 mi.),4,146.00,
1806020,2012-01-04 00:00:00,,19036,Pennsylvania,1-Philadelphia City (20 mi.),U,570.00,
1806290,2012-01-05 00:00:00,,10016,New York,3-New York City (20 mi.),5,732.00,
1771887,2012-01-05 00:00:00,,111015782,New York,3-New York City (20 mi.),3,320.00,
1564495,2012-01-05 00:00:00,,220334079,Virginia,4-DC (20 mi.),,164.00,
1486199,2012-01-06 00:00:00,,190722338,Pennsylvania,1-Philadelphia City (20 mi.),3,148.00,
1806504,2012-01-06 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),5,136.00,
1806470,2012-01-06 00:00:00,,98250,Washington,7-USA Balance,7,280.00,
353200,2012-01-07 00:00:00,,189012270,Pennsylvania,2-Greater Philadelphia(70 mi.),2,258.00,
1806827,2012-01-08 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,280.00,
802694,2012-01-08 00:00:00,,194687402,Pennsylvania,2-Greater Philadelphia(70 mi.),3,160.00,
1777986,2012-01-08 00:00:00,,554171054,Minnesota,7-USA Balance,,80.00,
1806854,2012-01-08 00:00:00,,963480001,Armed Forces,7-USA Balance,U,58.00,
1443671,2012-01-09 00:00:00,2012-01-09 00:00:00,19047,Pennsylvania,2-Greater Philadelphia(70 mi.),1,252.00,$3
1631438,2012-01-09 00:00:00,,19064,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
519082,2012-01-09 00:00:00,,191193824,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1806955,2012-01-09 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),1,280.00,
72176,2012-01-09 00:00:00,,193121148,Pennsylvania,1-Philadelphia City (20 mi.),4,562.00,
1807103,2012-01-10 00:00:00,,112014219,New York,3-New York City (20 mi.),7,129.00,
1807043,2012-01-10 00:00:00,,190402647,Pennsylvania,1-Philadelphia City (20 mi.),3,40.00,
1807060,2012-01-10 00:00:00,,94549,California,7-USA Balance,,730.00,
664532,2012-01-11 00:00:00,,080122145,New Jersey,1-Philadelphia City (20 mi.),3,260.00,
1807333,2012-01-11 00:00:00,,08840,New Jersey,2-Greater Philadelphia(70 mi.),3,118.00,
337241,2012-01-11 00:00:00,,190102116,Pennsylvania,1-Philadelphia City (20 mi.),,258.00,
127780,2012-01-11 00:00:00,,191114719,Pennsylvania,1-Philadelphia City (20 mi.),2,1280.00,
1050851,2012-01-11 00:00:00,,191512522,Pennsylvania,1-Philadelphia City (20 mi.),4,104.00,
1807304,2012-01-11 00:00:00,,22202,Virginia,4-DC (20 mi.),5,1146.00,
1807445,2012-01-12 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1807589,2012-01-13 00:00:00,,08049,New Jersey,1-Philadelphia City (20 mi.),,0.00,
1613393,2012-01-13 00:00:00,,189026544,Pennsylvania,2-Greater Philadelphia(70 mi.),5,869.00,
1807624,2012-01-13 00:00:00,,19428,Pennsylvania,1-Philadelphia City (20 mi.),,176.00,
1567614,2012-01-13 00:00:00,,21620,Maryland,5-NEC (140 mi. from Philly),6,450.00,
1779637,2012-01-14 00:00:00,,021381153,Massachusetts,7-USA Balance,1,164.00,
1171661,2012-01-14 00:00:00,2013-06-12 00:00:00,07005,New Jersey,5-NEC (140 mi. from Philly),4,911.00,$90
1800090,2012-01-14 00:00:00,,11378,New York,3-New York City (20 mi.),,91.00,
1795609,2012-01-14 00:00:00,,178211159,Pennsylvania,5-NEC (140 mi. from Philly),,80.00,
1806082,2012-01-14 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,80.00,
1807491,2012-01-14 00:00:00,,24060,Virginia,7-USA Balance,4,35.00,
1808006,2012-01-15 00:00:00,,22042,Virginia,4-DC (20 mi.),4,117.00,
574069,2012-01-16 00:00:00,,057538723,Vermont,7-USA Balance,,70.00,
1808106,2012-01-16 00:00:00,,080032232,New Jersey,1-Philadelphia City (20 mi.),3,20.00,
1808135,2012-01-16 00:00:00,,10128,New York,3-New York City (20 mi.),4,39.00,
527785,2012-01-16 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,3781.00,
1808130,2012-01-16 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),2,20.00,
1808201,2012-01-16 00:00:00,,223022846,Virginia,4-DC (20 mi.),,10.00,
1808122,2012-01-16 00:00:00,,915041524,California,7-USA Balance,,0.00,
318841,2012-01-17 00:00:00,,19035,Pennsylvania,1-Philadelphia City (20 mi.),6,280.00,
1808307,2012-01-17 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1496908,2012-01-18 00:00:00,,07931,New Jersey,2-Greater Philadelphia(70 mi.),2,80.00,
1735217,2012-01-18 00:00:00,,100343076,New York,3-New York City (20 mi.),4,296.00,
294746,2012-01-18 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),3,696.00,
1808441,2012-01-18 00:00:00,,191112368,Pennsylvania,1-Philadelphia City (20 mi.),2,244.00,
1490571,2012-01-18 00:00:00,2012-07-09 00:00:00,19125,Pennsylvania,1-Philadelphia City (20 mi.),1,0.00,$165
1808881,2012-01-19 00:00:00,,080281615,New Jersey,1-Philadelphia City (20 mi.),1,40.00,
270647,2012-01-19 00:00:00,,191461117,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1808688,2012-01-19 00:00:00,,19904,Delaware,2-Greater Philadelphia(70 mi.),,264.00,
1809313,2012-01-20 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
1809136,2012-01-20 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),4,120.00,
459470,2012-01-20 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,280.00,
1809444,2012-01-21 00:00:00,,024942917,Massachusetts,7-USA Balance,5,345.00,
1809372,2012-01-21 00:00:00,2016-12-21 00:00:00,19350,Pennsylvania,2-Greater Philadelphia(70 mi.),4,3585.00,$50
326325,2012-01-22 00:00:00,,189403224,Pennsylvania,2-Greater Philadelphia(70 mi.),4,258.00,
1468430,2012-01-23 00:00:00,,082044313,New Jersey,2-Greater Philadelphia(70 mi.),3,1555.00,
1809736,2012-01-23 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,250.00,
1685540,2012-01-23 00:00:00,,19904,Delaware,2-Greater Philadelphia(70 mi.),3,525.00,
145305,2012-01-23 00:00:00,,200092888,D.C.,4-DC (20 mi.),4,444.00,
265666,2012-01-24 00:00:00,,080801833,New Jersey,1-Philadelphia City (20 mi.),3,252.00,
1809951,2012-01-24 00:00:00,,08402,New Jersey,2-Greater Philadelphia(70 mi.),6,304.00,
1809797,2012-01-24 00:00:00,,17543,Pennsylvania,2-Greater Philadelphia(70 mi.),5,304.00,
45564,2012-01-24 00:00:00,,191024526,Pennsylvania,1-Philadelphia City (20 mi.),6,469.00,
1236336,2012-01-24 00:00:00,,194221388,Pennsylvania,1-Philadelphia City (20 mi.),,282.00,
1809927,2012-01-24 00:00:00,,24450,Virginia,7-USA Balance,3,772.00,
1677296,2012-01-25 00:00:00,,191031108,Pennsylvania,1-Philadelphia City (20 mi.),,230.00,
1810041,2012-01-25 00:00:00,,223022017,Virginia,4-DC (20 mi.),4,1672.00,
1810208,2012-01-26 00:00:00,,19001,Pennsylvania,1-Philadelphia City (20 mi.),2,222.00,
1810366,2012-01-26 00:00:00,,19008,Pennsylvania,1-Philadelphia City (20 mi.),6,230.00,
1810326,2012-01-26 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
128903,2012-01-26 00:00:00,2017-08-14 00:00:00,190631183,Pennsylvania,1-Philadelphia City (20 mi.),4,177.00,$5
1488863,2012-01-26 00:00:00,,19081,Pennsylvania,1-Philadelphia City (20 mi.),,206.00,
1809928,2012-01-26 00:00:00,,60649,Illinois,7-USA Balance,3,546.00,
1810387,2012-01-26 00:00:00,,852061850,Arizona,7-USA Balance,,20.00,
1810393,2012-01-26 00:00:00,,94549,California,7-USA Balance,,214.00,
1810408,2012-01-27 00:00:00,,01778,Massachusetts,7-USA Balance,,504.00,
1810563,2012-01-27 00:00:00,,18092,Pennsylvania,2-Greater Philadelphia(70 mi.),5,546.00,
1810518,2012-01-27 00:00:00,1993-03-29 00:00:00,19006,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00,$1055
1245056,2012-01-27 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1810454,2012-01-27 00:00:00,,191153814,Pennsylvania,1-Philadelphia City (20 mi.),1,815.00,
1637626,2012-01-27 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),2,216.00,
1810486,2012-01-27 00:00:00,,275162921,North Carolina,7-USA Balance,,20.00,
1810512,2012-01-27 00:00:00,,59404,Montana,7-USA Balance,5,99.00,
1810805,2012-01-28 00:00:00,,11542,New York,5-NEC (140 mi. from Philly),4,829.00,
1810748,2012-01-28 00:00:00,,17603,Pennsylvania,2-Greater Philadelphia(70 mi.),,198.00,
1810756,2012-01-28 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),3,20.00,
1341071,2012-01-28 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00,
1719349,2012-01-28 00:00:00,,207231049,Maryland,4-DC (20 mi.),6,60.00,
1810986,2012-01-29 00:00:00,,11709,New York,5-NEC (140 mi. from Philly),4,20.00,
1924861,2012-01-29 00:00:00,2012-03-27 00:00:00,19026,Pennsylvania,1-Philadelphia City (20 mi.),4,3626.00,$1225
1586692,2012-01-29 00:00:00,,19034,Pennsylvania,1-Philadelphia City (20 mi.),6,258.00,
1747764,2012-01-29 00:00:00,,191183329,Pennsylvania,1-Philadelphia City (20 mi.),,297.00,
817388,2012-01-29 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),,204.00,
307726,2012-01-30 00:00:00,,080511729,New Jersey,1-Philadelphia City (20 mi.),4,176.00,
754103,2012-01-30 00:00:00,,080539715,New Jersey,1-Philadelphia City (20 mi.),4,21131.00,
1735675,2012-01-30 00:00:00,,08201,New Jersey,2-Greater Philadelphia(70 mi.),,140.00,
1688627,2012-01-30 00:00:00,2012-01-30 00:00:00,18976,Pennsylvania,2-Greater Philadelphia(70 mi.),2,80.00,$5
2405597,2012-01-30 00:00:00,2020-05-17 00:00:00,19031,Pennsylvania,1-Philadelphia City (20 mi.),1,1013.00,$500
511155,2012-01-30 00:00:00,,190384113,Pennsylvania,1-Philadelphia City (20 mi.),6,988.00,
1811090,2012-01-30 00:00:00,,190634226,Pennsylvania,1-Philadelphia City (20 mi.),5,645.00,
1811075,2012-01-30 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1744752,2012-01-30 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),5,558.00,
1638381,2012-01-30 00:00:00,,19808,Delaware,2-Greater Philadelphia(70 mi.),3,444.00,
584914,2012-01-30 00:00:00,2012-05-31 00:00:00,602022158,Illinois,7-USA Balance,4,9807.00,$2100
1305948,2012-01-31 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),3,42.00,
384363,2012-01-31 00:00:00,,080572642,New Jersey,1-Philadelphia City (20 mi.),5,204.00,
1811270,2012-01-31 00:00:00,,08060,New Jersey,2-Greater Philadelphia(70 mi.),2,258.00,
1811157,2012-01-31 00:00:00,,080621502,New Jersey,1-Philadelphia City (20 mi.),2,280.00,
1811233,2012-01-31 00:00:00,,10024,New York,3-New York City (20 mi.),8,438.00,
524066,2012-01-31 00:00:00,,189021216,Pennsylvania,2-Greater Philadelphia(70 mi.),3,29.00,
1811243,2012-01-31 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),3,39.00,
1576513,2012-01-31 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),3,114.00,
1811356,2012-01-31 00:00:00,,19154,Pennsylvania,1-Philadelphia City (20 mi.),2,16.00,
1706822,2012-01-31 00:00:00,,19312,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1667502,2012-01-31 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),3,374.00,
1785405,2012-01-31 00:00:00,,273308941,North Carolina,7-USA Balance,,133.00,
1811348,2012-01-31 00:00:00,,891493728,Nevada,7-USA Balance,1,285.00,
1811450,2012-02-01 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1811453,2012-02-01 00:00:00,,212274345,Maryland,5-NEC (140 mi. from Philly),,104.00,
1811494,2012-02-01 00:00:00,,83340,Idaho,7-USA Balance,1,529.00,
1811670,2012-02-02 00:00:00,,18222,Pennsylvania,5-NEC (140 mi. from Philly),6,300.00,
426739,2012-02-02 00:00:00,,190951203,Pennsylvania,1-Philadelphia City (20 mi.),4,280.00,
1434502,2012-02-02 00:00:00,,191046379,Pennsylvania,1-Philadelphia City (20 mi.),,280.00,
1788975,2012-02-02 00:00:00,,19403,Pennsylvania,1-Philadelphia City (20 mi.),,117.00,
2381955,2012-02-02 00:00:00,,19403,Pennsylvania,1-Philadelphia City (20 mi.),2,939.00,
1811797,2012-02-03 00:00:00,,08002,New Jersey,1-Philadelphia City (20 mi.),,0.00,
221645,2012-02-03 00:00:00,2013-11-21 00:00:00,088522208,New Jersey,2-Greater Philadelphia(70 mi.),3,2210.50,$250
1811893,2012-02-03 00:00:00,,17070,Pennsylvania,5-NEC (140 mi. from Philly),4,184.00,
780414,2012-02-03 00:00:00,,190265202,Pennsylvania,1-Philadelphia City (20 mi.),3,763.00,
1189083,2012-02-03 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),U,3969.00,
1811997,2012-02-03 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),5,176.00,
1811897,2012-02-03 00:00:00,,19094,Pennsylvania,1-Philadelphia City (20 mi.),3,699.00,
1811924,2012-02-03 00:00:00,,19116,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
1262266,2012-02-03 00:00:00,,191461308,Pennsylvania,1-Philadelphia City (20 mi.),8,258.00,
1402672,2012-02-03 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,62.00,
1811798,2012-02-03 00:00:00,,19316,Pennsylvania,2-Greater Philadelphia(70 mi.),2,129.00,
1811929,2012-02-03 00:00:00,,19702,Delaware,2-Greater Philadelphia(70 mi.),5,156.00,
2214113,2012-02-03 00:00:00,2014-07-11 00:00:00,20008,D.C.,4-DC (20 mi.),2,586.00,$25
1811984,2012-02-03 00:00:00,,22213,Virginia,4-DC (20 mi.),5,164.00,
1812187,2012-02-04 00:00:00,2012-08-28 00:00:00,08094,New Jersey,2-Greater Philadelphia(70 mi.),5,432.00,$20
268812,2012-02-04 00:00:00,2007-03-23 00:00:00,190102936,Pennsylvania,1-Philadelphia City (20 mi.),7,904.00,$937.5
1627100,2012-02-04 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),4,280.00,
1812127,2012-02-04 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
220003,2012-02-04 00:00:00,,191303043,Pennsylvania,1-Philadelphia City (20 mi.),,775.00,
1812220,2012-02-04 00:00:00,,191461555,Pennsylvania,1-Philadelphia City (20 mi.),3,166.00,
1731709,2012-02-04 00:00:00,,19406,Pennsylvania,1-Philadelphia City (20 mi.),3,424.00,
1714811,2012-02-04 00:00:00,,19803,Delaware,2-Greater Philadelphia(70 mi.),,304.00,
1812174,2012-02-04 00:00:00,,198072270,Delaware,2-Greater Philadelphia(70 mi.),5,326.00,
1812129,2012-02-04 00:00:00,,19933,Delaware,5-NEC (140 mi. from Philly),1,40.00,
1812152,2012-02-04 00:00:00,,801328865,Colorado,7-USA Balance,3,460.00,
1812271,2012-02-05 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),3,164.00,
717349,2012-02-05 00:00:00,,080502917,New Jersey,2-Greater Philadelphia(70 mi.),7,304.00,
1303911,2012-02-05 00:00:00,,18966,Pennsylvania,1-Philadelphia City (20 mi.),3,176.00,
297232,2012-02-05 00:00:00,,191192707,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00,
1812276,2012-02-05 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),,70.00,
1438150,2012-02-05 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),4,814.00,
1812256,2012-02-05 00:00:00,,970156264,Oregon,7-USA Balance,,258.00,
1576256,2012-02-06 00:00:00,,08057,New Jersey,1-Philadelphia City (20 mi.),5,2038.00,
1798904,2012-02-06 00:00:00,,152062408,Pennsylvania,7-USA Balance,,164.00,
1801937,2012-02-06 00:00:00,,189662028,Pennsylvania,1-Philadelphia City (20 mi.),4,384.00,
1812365,2012-02-06 00:00:00,,190312002,Pennsylvania,1-Philadelphia City (20 mi.),4,910.00,
672075,2012-02-06 00:00:00,,190873202,Pennsylvania,1-Philadelphia City (20 mi.),5,280.00,
1653033,2012-02-06 00:00:00,,191050314,Pennsylvania,1-Philadelphia City (20 mi.),,200.00,
1583559,2012-02-06 00:00:00,,191075620,Pennsylvania,1-Philadelphia City (20 mi.),4,164.00,
1773403,2012-02-06 00:00:00,,191183432,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1633563,2012-02-06 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1205615,2012-02-06 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1812402,2012-02-06 00:00:00,,19134,Pennsylvania,1-Philadelphia City (20 mi.),2,80.00,
1602066,2012-02-06 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),4,80.00,
1348485,2012-02-06 00:00:00,,19348,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
1812426,2012-02-06 00:00:00,,19530,Pennsylvania,2-Greater Philadelphia(70 mi.),1,20.00,
1797290,2012-02-06 00:00:00,,200244110,D.C.,4-DC (20 mi.),,0.00,
1812360,2012-02-06 00:00:00,,61820,Illinois,7-USA Balance,,164.00,
1812575,2012-02-07 00:00:00,,18938,Pennsylvania,2-Greater Philadelphia(70 mi.),4,276.00,
1812495,2012-02-07 00:00:00,,19050,Pennsylvania,1-Philadelphia City (20 mi.),2,78.00,
459398,2012-02-07 00:00:00,2001-12-21 00:00:00,191036623,Pennsylvania,1-Philadelphia City (20 mi.),5,686.00,$925
1497623,2012-02-07 00:00:00,,191253519,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1799131,2012-02-07 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),1,1994.00,
1654903,2012-02-07 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),1,304.00,
79508,2012-02-07 00:00:00,,191481336,Pennsylvania,1-Philadelphia City (20 mi.),3,594.00,
953249,2012-02-07 00:00:00,,193432610,Pennsylvania,2-Greater Philadelphia(70 mi.),6,176.00,
977679,2012-02-07 00:00:00,,195418958,Pennsylvania,2-Greater Philadelphia(70 mi.),,198.00,
1880772,2012-02-07 00:00:00,,198092446,Delaware,2-Greater Philadelphia(70 mi.),,87.00,
1880739,2012-02-07 00:00:00,,935346258,California,7-USA Balance,3,1366.00,
1880775,2012-02-07 00:00:00,,94590,California,7-USA Balance,1,78.00,
440628,2012-02-08 00:00:00,,190032045,Pennsylvania,1-Philadelphia City (20 mi.),5,78.00,
1880804,2012-02-08 00:00:00,,19004,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00,
